Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Antigen processing and presentation	10/78	3.11441813850302e-12	4.26675284974913e-10	34.7303921568627	920.181003028056	CD74;HSPA5;CALR;PDIA3;HLA-C;HLA-A;HLA-B;HLA-E;CD8A;CANX	1	KEGG_2021_Human
Cell adhesion molecules	10/148	1.92737000804095e-09	1.32024845550805e-07	17.0531400966184	342.207228844205	CD2;HLA-C;HLA-A;HLA-B;HLA-E;CD8A;ITGA4;PTPRC;SPN;ITGB2	2	KEGG_2021_Human
Allograft rejection	6/38	2.24251717483471e-08	1.02408284317452e-06	42.3451704545455	745.828949790732	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;PRF1	3	KEGG_2021_Human
Graft-versus-host disease	6/42	4.19732037824408e-08	1.33152727901269e-06	37.6325757575758	639.235753927139	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;PRF1	4	KEGG_2021_Human
Type I diabetes mellitus	6/43	4.85958860953538e-08	1.33152727901269e-06	36.6136363636364	616.563639298251	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;PRF1	5	KEGG_2021_Human
Autoimmune thyroid disease	6/53	1.76220484261879e-07	3.71083685241486e-06	28.8089941972921	448.023933912296	GZMB;HLA-C;HLA-A;HLA-B;HLA-E;PRF1	6	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	8/131	1.89604802678132e-07	3.71083685241486e-06	14.9616184533938	231.580776742181	HLA-C;HLA-A;HLA-B;HLA-E;PRF1;NCR3;GZMB;ITGB2	7	KEGG_2021_Human
Viral myocarditis	6/60	3.74271916534152e-07	6.40940657064735e-06	25.0656565656566	370.928685809776	HLA-C;HLA-A;HLA-B;HLA-E;ITGB2;PRF1	8	KEGG_2021_Human
Phagosome	8/152	5.92669555876941e-07	9.02174768390454e-06	12.766149870801	183.049084644543	HLA-C;HLA-A;CYBA;HLA-B;HLA-E;CALR;CANX;ITGB2	9	KEGG_2021_Human
Protein processing in endoplasmic reticulum	8/171	1.44418977519111e-06	1.97853999201182e-05	11.2672278499073	151.521253129914	HSP90B1;PDIA3;PDIA6;HSPA5;CALR;RPN2;CANX;DERL1	10	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	8/219	9.02502988661046e-06	0.000112402644951421	8.68290532348727	100.856362692792	HLA-C;HLA-A;HLA-B;HLA-E;CALR;CANX;TGFBR2;ITGB2	11	KEGG_2021_Human
Human cytomegalovirus infection	8/225	1.098761029838e-05	0.000125441884239839	8.44025292037295	96.377072677161	HLA-C;HLA-A;HLA-B;HLA-E;CCR1;CALR;PDIA3;CCL5	12	KEGG_2021_Human
Epstein-Barr virus infection	6/202	0.000383678033345929	0.00404337619756864	6.85644712430427	53.9308028511045	HLA-C;HLA-A;HLA-B;HLA-E;CALR;PDIA3	13	KEGG_2021_Human
Thyroid hormone synthesis	4/75	0.000430920549490306	0.00421686537715514	12.4162754303599	96.221004487993	HSPA5;ATP1A1;HSP90B1;CANX	14	KEGG_2021_Human
Cytokine-cytokine receptor interaction	7/295	0.000484502426722159	0.00424373758748543	5.48076309067688	41.8313110904799	IL23R;CCR2;CCR1;CXCR6;TGFBR2;LTB;CCL5	15	KEGG_2021_Human
Human immunodeficiency virus 1 infection	6/212	0.000495618988319466	0.00424373758748543	6.52030008826125	49.617547762902	HLA-C;HLA-A;HLA-B;HLA-E;CALR;PDIA3	16	KEGG_2021_Human
Apoptosis	5/142	0.000555928586725886	0.0044801303753792	8.10670056589847	60.7586726512516	PRF1;CTSW;CTSH;CTSC;GZMB	17	KEGG_2021_Human
Cellular senescence	5/156	0.000850427541937992	0.00647269851363916	7.34987722300766	51.9619513762392	HLA-C;HLA-A;HLA-B;HLA-E;TGFBR2	18	KEGG_2021_Human
Salivary secretion	4/93	0.000970649794596195	0.00699889588735151	9.89612983770287	68.6548442877406	ADRB2;ATP1A1;CD38;ATP2B4	19	KEGG_2021_Human
Endocytosis	6/252	0.00121752818394083	0.00799122701165432	5.4490022172949	36.5678863682144	HLA-C;HLA-A;HLA-B;HLA-E;RNF103-CHMP3;TGFBR2	20	KEGG_2021_Human
Hematopoietic cell lineage	4/99	0.00122493260762584	0.00799122701165432	9.26830409356725	62.1427689765878	CD2;CD8A;ITGA4;CD38	21	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	5/193	0.00217896009352634	0.0135689787642322	5.89230217547215	36.1133752153605	HLA-C;HLA-A;HLA-B;HLA-E;CCR1	22	KEGG_2021_Human
Herpes simplex virus 1 infection	8/498	0.00239273341780643	0.0142523686191079	3.6859990507831	22.2461796521437	CCL5;HLA-C;HLA-A;HLA-B;HLA-E;CALR;CD74;PDIA3	23	KEGG_2021_Human
Lysosome	4/128	0.0031307722269654	0.0178714914622608	7.09032258064516	40.8861720651006	CTSW;CTSH;CTSC;LAPTM5	24	KEGG_2021_Human
Leishmaniasis	3/77	0.0057212565472534	0.0313524858789486	8.83516483516484	45.6209640064224	ITGA4;CYBA;ITGB2	25	KEGG_2021_Human
Rheumatoid arthritis	3/93	0.00961753444198987	0.0506770084058697	7.25860805860806	33.7101904953643	LTB;ITGB2;CCL5	26	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	3/100	0.0117060780358322	0.0567400279315274	6.73241191797893	29.9433922206408	CCR2;CCR1;CCL5	27	KEGG_2021_Human
Chagas disease	3/102	0.0123469528929411	0.0567400279315274	6.5957375957376	28.9839529603873	TGFBR2;CALR;CCL5	28	KEGG_2021_Human
Pancreatic secretion	3/102	0.0123469528929411	0.0567400279315274	6.5957375957376	28.9839529603873	ATP1A1;CD38;ATP2B4	28	KEGG_2021_Human
Protein digestion and absorption	3/103	0.0126748122319008	0.0567400279315274	6.52945054945055	28.5215446140151	COL5A1;ATP1A1;DPP4	30	KEGG_2021_Human
Chemokine signaling pathway	4/192	0.0128389844224624	0.0567400279315274	4.66146572104019	20.3019375161371	CCR2;CCR1;CXCR6;CCL5	31	KEGG_2021_Human
Primary immunodeficiency	2/38	0.0137656995681816	0.0589344012762774	11.9987922705314	51.4217280176227	PTPRC;CD8A	32	KEGG_2021_Human
Viral carcinogenesis	4/203	0.0154608375146714	0.0641859011972721	4.40134003350084	18.3511454789168	HLA-C;HLA-A;HLA-B;HLA-E	33	KEGG_2021_Human
Leukocyte transendothelial migration	3/114	0.0166109500447663	0.0669323575333232	5.87912087912088	24.0908334122245	CYBA;ITGA4;ITGB2	34	KEGG_2021_Human
Lipid and atherosclerosis	4/215	0.0186813039968689	0.072180171562838	4.14849921011058	16.5119894802401	HSP90B1;CYBA;HSPA5;CCL5	35	KEGG_2021_Human
cAMP signaling pathway	4/216	0.0189670523814757	0.072180171562838	4.12872117400419	16.3705936953721	PTCH1;ADRB2;ATP1A1;ATP2B4	36	KEGG_2021_Human
Human papillomavirus infection	5/331	0.0199903359246571	0.0740182708561628	3.37423312883436	13.2017084618817	HLA-C;HLA-A;HLA-B;HLA-E;ITGA4	37	KEGG_2021_Human
Malaria	2/50	0.0231316096902558	0.0833955401990801	8.99365942028986	33.8751147642674	KLRB1;ITGB2	38	KEGG_2021_Human
